Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
239	wheeler236	1546742041.112	    61.479	0	0	0	0	./wrapper1.sh \[-4.2,1.8,239\] > conn.log
241	wheeler237	1546742041.430	    63.152	0	0	0	0	./wrapper1.sh \[-4.2,2.2,241\] > conn.log
244	wheeler232	1546742043.901	    60.727	0	0	0	0	./wrapper1.sh \[-4.2,2.8,244\] > conn.log
245	wheeler231	1546742053.651	    60.884	0	0	0	0	./wrapper1.sh \[-4.2,3.0,245\] > conn.log
246	wheeler233	1546742057.758	    61.359	0	0	0	0	./wrapper1.sh \[-4.2,3.2,246\] > conn.log
247	wheeler228	1546742100.125	    60.480	0	0	0	0	./wrapper1.sh \[-4.2,3.4,247\] > conn.log
248	wheeler246	1546742100.657	    61.592	0	0	0	0	./wrapper1.sh \[-4.2,3.6,248\] > conn.log
249	wheeler239	1546742101.353	    61.137	0	0	0	0	./wrapper1.sh \[-4.2,3.8,249\] > conn.log
251	wheeler230	1546742102.190	    60.952	0	0	0	0	./wrapper1.sh \[-4.2,4.2,251\] > conn.log
240	wheeler235	1546742041.320	   123.014	0	0	0	0	./wrapper1.sh \[-4.2,2.0,240\] > conn.log
250	wheeler240	1546742101.616	    62.730	0	0	0	0	./wrapper1.sh \[-4.2,4.0,250\] > conn.log
254	wheeler232	1546742104.641	    60.342	0	0	0	0	./wrapper1.sh \[-4.2,4.8,254\] > conn.log
253	wheeler237	1546742104.595	    61.418	0	0	0	0	./wrapper1.sh \[-4.2,4.6,253\] > conn.log
255	wheeler231	1546742114.549	    63.460	0	0	0	0	./wrapper1.sh \[-4.2,5.0,255\] > conn.log
256	wheeler233	1546742119.129	    61.653	0	0	0	0	./wrapper1.sh \[-4.0,-5.0,256\] > conn.log
257	wheeler228	1546742160.622	    60.417	0	0	0	0	./wrapper1.sh \[-4.0,-4.8,257\] > conn.log
258	wheeler246	1546742162.261	    59.564	0	0	0	0	./wrapper1.sh \[-4.0,-4.6,258\] > conn.log
259	wheeler239	1546742162.502	    61.042	0	0	0	0	./wrapper1.sh \[-4.0,-4.4,259\] > conn.log
262	wheeler240	1546742164.356	    60.174	0	0	0	0	./wrapper1.sh \[-4.0,-3.8,262\] > conn.log
263	wheeler232	1546742164.995	    60.678	0	0	0	0	./wrapper1.sh \[-4.0,-3.6,263\] > conn.log
264	wheeler237	1546742166.026	    60.379	0	0	0	0	./wrapper1.sh \[-4.0,-3.4,264\] > conn.log
260	wheeler230	1546742163.154	    64.014	0	0	0	0	./wrapper1.sh \[-4.0,-4.2,260\] > conn.log
243	wheeler238	1546742042.329	   185.177	0	0	0	0	./wrapper1.sh \[-4.2,2.6,243\] > conn.log
265	wheeler231	1546742178.021	    60.192	0	0	0	0	./wrapper1.sh \[-4.0,-3.2,265\] > conn.log
266	wheeler233	1546742180.792	    59.731	0	0	0	0	./wrapper1.sh \[-4.0,-3.0,266\] > conn.log
267	wheeler228	1546742221.057	    60.310	0	0	0	0	./wrapper1.sh \[-4.0,-2.8,267\] > conn.log
268	wheeler246	1546742221.837	    60.649	0	0	0	0	./wrapper1.sh \[-4.0,-2.6,268\] > conn.log
269	wheeler239	1546742223.558	    60.754	0	0	0	0	./wrapper1.sh \[-4.0,-2.4,269\] > conn.log
270	wheeler240	1546742224.541	    60.729	0	0	0	0	./wrapper1.sh \[-4.0,-2.2,270\] > conn.log
271	wheeler232	1546742225.685	    60.003	0	0	0	0	./wrapper1.sh \[-4.0,-2.0,271\] > conn.log
272	wheeler237	1546742226.418	    60.253	0	0	0	0	./wrapper1.sh \[-4.0,-1.8,272\] > conn.log
274	wheeler238	1546742227.518	    61.113	0	0	0	0	./wrapper1.sh \[-4.0,-1.4,274\] > conn.log
261	wheeler235	1546742164.346	   131.960	0	0	0	0	./wrapper1.sh \[-4.0,-4.0,261\] > conn.log
276	wheeler233	1546742240.536	    59.457	0	0	0	0	./wrapper1.sh \[-4.0,-1.0,276\] > conn.log
275	wheeler231	1546742238.225	    62.103	0	0	0	0	./wrapper1.sh \[-4.0,-1.2,275\] > conn.log
273	wheeler230	1546742227.181	    75.233	0	0	0	0	./wrapper1.sh \[-4.0,-1.6,273\] > conn.log
278	wheeler246	1546742282.498	    60.851	0	0	0	0	./wrapper1.sh \[-4.0,-0.6,278\] > conn.log
279	wheeler239	1546742284.325	    60.149	0	0	0	0	./wrapper1.sh \[-4.0,-0.4,279\] > conn.log
280	wheeler240	1546742285.281	    59.601	0	0	0	0	./wrapper1.sh \[-4.0,-0.2,280\] > conn.log
277	wheeler228	1546742281.383	    65.315	0	0	0	0	./wrapper1.sh \[-4.0,-0.8,277\] > conn.log
282	wheeler237	1546742286.683	    61.273	0	0	0	0	./wrapper1.sh \[-4.0,0.2,282\] > conn.log
283	wheeler238	1546742288.643	    60.639	0	0	0	0	./wrapper1.sh \[-4.0,0.4,283\] > conn.log
281	wheeler232	1546742285.701	    63.918	0	0	0	0	./wrapper1.sh \[-4.0,0.0,281\] > conn.log
284	wheeler235	1546742296.318	    61.359	0	0	0	0	./wrapper1.sh \[-4.0,0.6,284\] > conn.log
285	wheeler233	1546742300.005	    60.994	0	0	0	0	./wrapper1.sh \[-4.0,0.8,285\] > conn.log
286	wheeler231	1546742300.340	    61.357	0	0	0	0	./wrapper1.sh \[-4.0,1.0,286\] > conn.log
287	wheeler230	1546742302.425	    60.180	0	0	0	0	./wrapper1.sh \[-4.0,1.2,287\] > conn.log
288	wheeler246	1546742343.366	    61.177	0	0	0	0	./wrapper1.sh \[-4.0,1.4,288\] > conn.log
290	wheeler240	1546742344.895	    60.158	0	0	0	0	./wrapper1.sh \[-4.0,1.8,290\] > conn.log
289	wheeler239	1546742344.488	    60.808	0	0	0	0	./wrapper1.sh \[-4.0,1.6,289\] > conn.log
291	wheeler228	1546742346.710	    60.286	0	0	0	0	./wrapper1.sh \[-4.0,2.0,291\] > conn.log
295	wheeler235	1546742357.690	    60.490	0	0	0	0	./wrapper1.sh \[-4.0,2.8,295\] > conn.log
293	wheeler238	1546742349.293	    69.253	0	0	0	0	./wrapper1.sh \[-4.0,2.4,293\] > conn.log
298	wheeler230	1546742362.618	    60.582	0	0	0	0	./wrapper1.sh \[-4.0,3.4,298\] > conn.log
297	wheeler231	1546742361.707	    61.984	0	0	0	0	./wrapper1.sh \[-4.0,3.2,297\] > conn.log
296	wheeler233	1546742361.012	    62.746	0	0	0	0	./wrapper1.sh \[-4.0,3.0,296\] > conn.log
300	wheeler240	1546742405.068	    61.199	0	0	0	0	./wrapper1.sh \[-4.0,3.8,300\] > conn.log
299	wheeler246	1546742404.560	    61.804	0	0	0	0	./wrapper1.sh \[-4.0,3.6,299\] > conn.log
301	wheeler239	1546742405.307	    61.712	0	0	0	0	./wrapper1.sh \[-4.0,4.0,301\] > conn.log
302	wheeler228	1546742407.008	    61.372	0	0	0	0	./wrapper1.sh \[-4.0,4.2,302\] > conn.log
292	wheeler237	1546742347.969	   121.278	0	0	0	0	./wrapper1.sh \[-4.0,2.2,292\] > conn.log
294	wheeler232	1546742349.632	   121.404	0	0	0	0	./wrapper1.sh \[-4.0,2.6,294\] > conn.log
303	wheeler235	1546742418.191	    61.296	0	0	0	0	./wrapper1.sh \[-4.0,4.4,303\] > conn.log
304	wheeler238	1546742418.559	    62.305	0	0	0	0	./wrapper1.sh \[-4.0,4.6,304\] > conn.log
307	wheeler233	1546742423.769	    60.891	0	0	0	0	./wrapper1.sh \[-3.8,-5.0,307\] > conn.log
305	wheeler230	1546742423.211	    61.944	0	0	0	0	./wrapper1.sh \[-4.0,4.8,305\] > conn.log
306	wheeler231	1546742423.703	    90.842	0	0	0	0	./wrapper1.sh \[-4.0,5.0,306\] > conn.log
310	wheeler239	1546742467.031	    59.907	0	0	0	0	./wrapper1.sh \[-3.8,-4.4,310\] > conn.log
309	wheeler246	1546742466.376	    62.307	0	0	0	0	./wrapper1.sh \[-3.8,-4.6,309\] > conn.log
311	wheeler228	1546742468.392	    61.236	0	0	0	0	./wrapper1.sh \[-3.8,-4.2,311\] > conn.log
308	wheeler240	1546742466.284	    64.141	0	0	0	0	./wrapper1.sh \[-3.8,-4.8,308\] > conn.log
312	wheeler237	1546742469.260	    61.282	0	0	0	0	./wrapper1.sh \[-3.8,-4.0,312\] > conn.log
313	wheeler232	1546742471.048	    60.778	0	0	0	0	./wrapper1.sh \[-3.8,-3.8,313\] > conn.log
314	wheeler235	1546742479.500	    60.016	0	0	0	0	./wrapper1.sh \[-3.8,-3.6,314\] > conn.log
252	wheeler236	1546742102.603	   437.894	0	0	0	0	./wrapper1.sh \[-4.2,4.4,252\] > conn.log
315	wheeler238	1546742480.877	    62.530	0	0	0	0	./wrapper1.sh \[-3.8,-3.4,315\] > conn.log
317	wheeler230	1546742485.167	    60.171	0	0	0	0	./wrapper1.sh \[-3.8,-3.0,317\] > conn.log
316	wheeler233	1546742484.672	    61.447	0	0	0	0	./wrapper1.sh \[-3.8,-3.2,316\] > conn.log
318	wheeler231	1546742514.561	    60.752	0	0	0	0	./wrapper1.sh \[-3.8,-2.8,318\] > conn.log
319	wheeler239	1546742526.953	    60.674	0	0	0	0	./wrapper1.sh \[-3.8,-2.6,319\] > conn.log
321	wheeler228	1546742529.640	    59.848	0	0	0	0	./wrapper1.sh \[-3.8,-2.2,321\] > conn.log
320	wheeler246	1546742528.696	    61.273	0	0	0	0	./wrapper1.sh \[-3.8,-2.4,320\] > conn.log
322	wheeler240	1546742530.436	    61.304	0	0	0	0	./wrapper1.sh \[-3.8,-2.0,322\] > conn.log
324	wheeler232	1546742531.838	    59.922	0	0	0	0	./wrapper1.sh \[-3.8,-1.6,324\] > conn.log
323	wheeler237	1546742530.554	    61.483	0	0	0	0	./wrapper1.sh \[-3.8,-1.8,323\] > conn.log
327	wheeler238	1546742543.421	    60.368	0	0	0	0	./wrapper1.sh \[-3.8,-1.0,327\] > conn.log
325	wheeler235	1546742539.528	    65.005	0	0	0	0	./wrapper1.sh \[-3.8,-1.4,325\] > conn.log
329	wheeler233	1546742546.131	    60.839	0	0	0	0	./wrapper1.sh \[-3.8,-0.6,329\] > conn.log
328	wheeler230	1546742545.354	    75.690	0	0	0	0	./wrapper1.sh \[-3.8,-0.8,328\] > conn.log
330	wheeler231	1546742575.326	    59.927	0	0	0	0	./wrapper1.sh \[-3.8,-0.4,330\] > conn.log
331	wheeler239	1546742587.642	    61.016	0	0	0	0	./wrapper1.sh \[-3.8,-0.2,331\] > conn.log
332	wheeler228	1546742589.499	    60.018	0	0	0	0	./wrapper1.sh \[-3.8,0.0,332\] > conn.log
333	wheeler246	1546742589.982	    59.894	0	0	0	0	./wrapper1.sh \[-3.8,0.2,333\] > conn.log
334	wheeler240	1546742591.753	    59.802	0	0	0	0	./wrapper1.sh \[-3.8,0.4,334\] > conn.log
336	wheeler237	1546742592.047	    60.187	0	0	0	0	./wrapper1.sh \[-3.8,0.8,336\] > conn.log
335	wheeler232	1546742591.771	    62.319	0	0	0	0	./wrapper1.sh \[-3.8,0.6,335\] > conn.log
326	wheeler236	1546742540.506	   122.882	0	0	0	0	./wrapper1.sh \[-3.8,-1.2,326\] > conn.log
338	wheeler235	1546742604.545	    60.559	0	0	0	0	./wrapper1.sh \[-3.8,1.2,338\] > conn.log
339	wheeler233	1546742606.983	    61.006	0	0	0	0	./wrapper1.sh \[-3.8,1.4,339\] > conn.log
337	wheeler238	1546742603.801	    64.538	0	0	0	0	./wrapper1.sh \[-3.8,1.0,337\] > conn.log
340	wheeler230	1546742621.060	    60.934	0	0	0	0	./wrapper1.sh \[-3.8,1.6,340\] > conn.log
341	wheeler231	1546742635.265	    61.523	0	0	0	0	./wrapper1.sh \[-3.8,1.8,341\] > conn.log
343	wheeler228	1546742649.529	    60.148	0	0	0	0	./wrapper1.sh \[-3.8,2.2,343\] > conn.log
342	wheeler239	1546742648.673	    61.097	0	0	0	0	./wrapper1.sh \[-3.8,2.0,342\] > conn.log
344	wheeler246	1546742649.891	    60.356	0	0	0	0	./wrapper1.sh \[-3.8,2.4,344\] > conn.log
345	wheeler240	1546742651.570	    61.259	0	0	0	0	./wrapper1.sh \[-3.8,2.6,345\] > conn.log
347	wheeler232	1546742654.101	    60.598	0	0	0	0	./wrapper1.sh \[-3.8,3.0,347\] > conn.log
346	wheeler237	1546742652.246	    62.734	0	0	0	0	./wrapper1.sh \[-3.8,2.8,346\] > conn.log
348	wheeler236	1546742663.402	    62.036	0	0	0	0	./wrapper1.sh \[-3.8,3.2,348\] > conn.log
349	wheeler235	1546742665.116	    61.712	0	0	0	0	./wrapper1.sh \[-3.8,3.4,349\] > conn.log
350	wheeler233	1546742668.002	    61.425	0	0	0	0	./wrapper1.sh \[-3.8,3.6,350\] > conn.log
351	wheeler238	1546742668.352	    61.848	0	0	0	0	./wrapper1.sh \[-3.8,3.8,351\] > conn.log
352	wheeler230	1546742682.009	    62.394	0	0	0	0	./wrapper1.sh \[-3.8,4.0,352\] > conn.log
353	wheeler231	1546742696.802	    61.417	0	0	0	0	./wrapper1.sh \[-3.8,4.2,353\] > conn.log
354	wheeler228	1546742709.698	    61.285	0	0	0	0	./wrapper1.sh \[-3.8,4.4,354\] > conn.log
355	wheeler239	1546742709.786	    61.211	0	0	0	0	./wrapper1.sh \[-3.8,4.6,355\] > conn.log
356	wheeler246	1546742710.265	    60.745	0	0	0	0	./wrapper1.sh \[-3.8,4.8,356\] > conn.log
357	wheeler240	1546742712.847	    61.877	0	0	0	0	./wrapper1.sh \[-3.8,5.0,357\] > conn.log
358	wheeler232	1546742714.715	    60.610	0	0	0	0	./wrapper1.sh \[-3.6,-5.0,358\] > conn.log
359	wheeler237	1546742714.994	    64.094	0	0	0	0	./wrapper1.sh \[-3.6,-4.8,359\] > conn.log
360	wheeler236	1546742725.452	    61.812	0	0	0	0	./wrapper1.sh \[-3.6,-4.6,360\] > conn.log
361	wheeler235	1546742726.844	    60.830	0	0	0	0	./wrapper1.sh \[-3.6,-4.4,361\] > conn.log
362	wheeler233	1546742729.441	    61.638	0	0	0	0	./wrapper1.sh \[-3.6,-4.2,362\] > conn.log
363	wheeler238	1546742730.213	    61.764	0	0	0	0	./wrapper1.sh \[-3.6,-4.0,363\] > conn.log
364	wheeler230	1546742744.419	    59.515	0	0	0	0	./wrapper1.sh \[-3.6,-3.8,364\] > conn.log
365	wheeler231	1546742758.284	    59.583	0	0	0	0	./wrapper1.sh \[-3.6,-3.6,365\] > conn.log
369	wheeler240	1546742774.743	    59.782	0	0	0	0	./wrapper1.sh \[-3.6,-2.8,369\] > conn.log
366	wheeler228	1546742770.997	    63.681	0	0	0	0	./wrapper1.sh \[-3.6,-3.4,366\] > conn.log
368	wheeler246	1546742771.024	    64.453	0	0	0	0	./wrapper1.sh \[-3.6,-3.0,368\] > conn.log
367	wheeler239	1546742771.011	    65.029	0	0	0	0	./wrapper1.sh \[-3.6,-3.2,367\] > conn.log
371	wheeler237	1546742779.177	    66.566	0	0	0	0	./wrapper1.sh \[-3.6,-2.4,371\] > conn.log
373	wheeler235	1546742787.686	    60.683	0	0	0	0	./wrapper1.sh \[-3.6,-2.0,373\] > conn.log
372	wheeler236	1546742787.277	    61.318	0	0	0	0	./wrapper1.sh \[-3.6,-2.2,372\] > conn.log
375	wheeler238	1546742792.038	    60.585	0	0	0	0	./wrapper1.sh \[-3.6,-1.6,375\] > conn.log
374	wheeler233	1546742791.138	    68.660	0	0	0	0	./wrapper1.sh \[-3.6,-1.8,374\] > conn.log
376	wheeler230	1546742803.947	    59.582	0	0	0	0	./wrapper1.sh \[-3.6,-1.4,376\] > conn.log
377	wheeler231	1546742817.919	    59.687	0	0	0	0	./wrapper1.sh \[-3.6,-1.2,377\] > conn.log
381	wheeler239	1546742836.052	    59.335	0	0	0	0	./wrapper1.sh \[-3.6,-0.4,381\] > conn.log
379	wheeler228	1546742834.691	    60.733	0	0	0	0	./wrapper1.sh \[-3.6,-0.8,379\] > conn.log
378	wheeler240	1546742834.541	    61.312	0	0	0	0	./wrapper1.sh \[-3.6,-1.0,378\] > conn.log
370	wheeler232	1546742775.335	   151.672	0	0	0	0	./wrapper1.sh \[-3.6,-2.6,370\] > conn.log
380	wheeler246	1546742835.491	   423.749	0	0	0	0	./wrapper1.sh \[-3.6,-0.6,380\] > conn.log
387	wheeler230	1546742863.540	   401.819	0	0	0	0	./wrapper1.sh \[-3.6,0.8,387\] > conn.log
392	wheeler232	1546742927.693	   338.234	0	0	0	0	./wrapper1.sh \[-3.6,1.8,392\] > conn.log
386	wheeler233	1546742859.810	   406.136	0	0	0	0	./wrapper1.sh \[-3.6,0.6,386\] > conn.log
384	wheeler236	1546742848.607	   417.912	0	0	0	0	./wrapper1.sh \[-3.6,0.2,384\] > conn.log
382	wheeler237	1546742845.755	   420.982	0	0	0	0	./wrapper1.sh \[-3.6,-0.2,382\] > conn.log
389	wheeler239	1546742895.404	   371.529	0	0	0	0	./wrapper1.sh \[-3.6,1.2,389\] > conn.log
390	wheeler228	1546742895.436	   371.764	0	0	0	0	./wrapper1.sh \[-3.6,1.4,390\] > conn.log
385	wheeler238	1546742852.636	   414.723	0	0	0	0	./wrapper1.sh \[-3.6,0.4,385\] > conn.log
391	wheeler240	1546742895.864	   371.832	0	0	0	0	./wrapper1.sh \[-3.6,1.6,391\] > conn.log
383	wheeler235	1546742848.388	   419.532	0	0	0	0	./wrapper1.sh \[-3.6,0.0,383\] > conn.log
388	wheeler231	1546742877.619	   390.552	0	0	0	0	./wrapper1.sh \[-3.6,1.0,388\] > conn.log
393	wheeler246	1546743259.260	    66.539	0	0	0	0	./wrapper1.sh \[-3.6,2.0,393\] > conn.log
394	wheeler230	1546743265.373	    62.291	0	0	0	0	./wrapper1.sh \[-3.6,2.2,394\] > conn.log
400	wheeler228	1546743267.213	    60.536	0	0	0	0	./wrapper1.sh \[-3.6,3.4,400\] > conn.log
396	wheeler233	1546743265.957	    62.282	0	0	0	0	./wrapper1.sh \[-3.6,2.6,396\] > conn.log
395	wheeler232	1546743265.938	    62.370	0	0	0	0	./wrapper1.sh \[-3.6,2.4,395\] > conn.log
398	wheeler237	1546743266.750	    62.266	0	0	0	0	./wrapper1.sh \[-3.6,3.0,398\] > conn.log
402	wheeler240	1546743267.709	    61.572	0	0	0	0	./wrapper1.sh \[-3.6,3.8,402\] > conn.log
401	wheeler238	1546743267.370	    62.591	0	0	0	0	./wrapper1.sh \[-3.6,3.6,401\] > conn.log
399	wheeler239	1546743266.944	    63.236	0	0	0	0	./wrapper1.sh \[-3.6,3.2,399\] > conn.log
404	wheeler231	1546743268.183	    62.036	0	0	0	0	./wrapper1.sh \[-3.6,4.2,404\] > conn.log
403	wheeler235	1546743267.932	    62.887	0	0	0	0	./wrapper1.sh \[-3.6,4.0,403\] > conn.log
397	wheeler236	1546743266.532	    64.549	0	0	0	0	./wrapper1.sh \[-3.6,2.8,397\] > conn.log
405	wheeler246	1546743325.817	    61.026	0	0	0	0	./wrapper1.sh \[-3.6,4.4,405\] > conn.log
407	wheeler228	1546743327.760	    61.467	0	0	0	0	./wrapper1.sh \[-3.6,4.8,407\] > conn.log
406	wheeler230	1546743327.677	    62.761	0	0	0	0	./wrapper1.sh \[-3.6,4.6,406\] > conn.log
409	wheeler232	1546743328.318	    62.322	0	0	0	0	./wrapper1.sh \[-3.4,-5.0,409\] > conn.log
408	wheeler233	1546743328.252	    62.494	0	0	0	0	./wrapper1.sh \[-3.6,5.0,408\] > conn.log
413	wheeler239	1546743330.193	    61.365	0	0	0	0	./wrapper1.sh \[-3.4,-4.2,413\] > conn.log
414	wheeler231	1546743330.231	    61.509	0	0	0	0	./wrapper1.sh \[-3.4,-4.0,414\] > conn.log
412	wheeler238	1546743329.974	    61.839	0	0	0	0	./wrapper1.sh \[-3.4,-4.4,412\] > conn.log
411	wheeler240	1546743329.294	    62.906	0	0	0	0	./wrapper1.sh \[-3.4,-4.6,411\] > conn.log
415	wheeler235	1546743330.830	    61.383	0	0	0	0	./wrapper1.sh \[-3.4,-3.8,415\] > conn.log
416	wheeler236	1546743331.093	    61.404	0	0	0	0	./wrapper1.sh \[-3.4,-3.6,416\] > conn.log
410	wheeler237	1546743329.029	    64.800	0	0	0	0	./wrapper1.sh \[-3.4,-4.8,410\] > conn.log
418	wheeler228	1546743389.240	    60.542	0	0	0	0	./wrapper1.sh \[-3.4,-3.2,418\] > conn.log
420	wheeler232	1546743390.650	    60.192	0	0	0	0	./wrapper1.sh \[-3.4,-2.8,420\] > conn.log
422	wheeler239	1546743391.570	    60.723	0	0	0	0	./wrapper1.sh \[-3.4,-2.4,422\] > conn.log
417	wheeler246	1546743386.861	    66.129	0	0	0	0	./wrapper1.sh \[-3.4,-3.4,417\] > conn.log
419	wheeler230	1546743390.449	    62.569	0	0	0	0	./wrapper1.sh \[-3.4,-3.0,419\] > conn.log
421	wheeler233	1546743390.759	    62.437	0	0	0	0	./wrapper1.sh \[-3.4,-2.6,421\] > conn.log
425	wheeler240	1546743392.213	    61.804	0	0	0	0	./wrapper1.sh \[-3.4,-1.8,425\] > conn.log
427	wheeler236	1546743392.509	    61.914	0	0	0	0	./wrapper1.sh \[-3.4,-1.4,427\] > conn.log
424	wheeler238	1546743391.824	    62.760	0	0	0	0	./wrapper1.sh \[-3.4,-2.0,424\] > conn.log
423	wheeler231	1546743391.753	    62.980	0	0	0	0	./wrapper1.sh \[-3.4,-2.2,423\] > conn.log
428	wheeler237	1546743393.843	    61.085	0	0	0	0	./wrapper1.sh \[-3.4,-1.2,428\] > conn.log
426	wheeler235	1546743392.223	    63.848	0	0	0	0	./wrapper1.sh \[-3.4,-1.6,426\] > conn.log
429	wheeler228	1546743449.800	    60.082	0	0	0	0	./wrapper1.sh \[-3.4,-1.0,429\] > conn.log
430	wheeler232	1546743450.854	    61.312	0	0	0	0	./wrapper1.sh \[-3.4,-0.8,430\] > conn.log
431	wheeler239	1546743452.304	    61.132	0	0	0	0	./wrapper1.sh \[-3.4,-0.6,431\] > conn.log
432	wheeler246	1546743453.004	    61.286	0	0	0	0	./wrapper1.sh \[-3.4,-0.4,432\] > conn.log
433	wheeler230	1546743453.030	    61.986	0	0	0	0	./wrapper1.sh \[-3.4,-0.2,433\] > conn.log
434	wheeler233	1546743453.209	    61.819	0	0	0	0	./wrapper1.sh \[-3.4,0.0,434\] > conn.log
436	wheeler236	1546743454.434	    61.078	0	0	0	0	./wrapper1.sh \[-3.4,0.4,436\] > conn.log
438	wheeler231	1546743454.745	    60.791	0	0	0	0	./wrapper1.sh \[-3.4,0.8,438\] > conn.log
439	wheeler237	1546743454.938	    61.473	0	0	0	0	./wrapper1.sh \[-3.4,1.0,439\] > conn.log
440	wheeler235	1546743456.083	    60.465	0	0	0	0	./wrapper1.sh \[-3.4,1.2,440\] > conn.log
435	wheeler240	1546743454.031	    62.989	0	0	0	0	./wrapper1.sh \[-3.4,0.2,435\] > conn.log
442	wheeler232	1546743512.181	    62.904	0	0	0	0	./wrapper1.sh \[-3.4,1.6,442\] > conn.log
441	wheeler228	1546743509.900	    65.382	0	0	0	0	./wrapper1.sh \[-3.4,1.4,441\] > conn.log
443	wheeler239	1546743513.447	    61.889	0	0	0	0	./wrapper1.sh \[-3.4,1.8,443\] > conn.log
444	wheeler246	1546743514.304	    61.989	0	0	0	0	./wrapper1.sh \[-3.4,2.0,444\] > conn.log
445	wheeler230	1546743515.028	    61.319	0	0	0	0	./wrapper1.sh \[-3.4,2.2,445\] > conn.log
447	wheeler236	1546743515.524	    62.164	0	0	0	0	./wrapper1.sh \[-3.4,2.6,447\] > conn.log
448	wheeler231	1546743515.547	    62.792	0	0	0	0	./wrapper1.sh \[-3.4,2.8,448\] > conn.log
446	wheeler233	1546743515.040	    63.377	0	0	0	0	./wrapper1.sh \[-3.4,2.4,446\] > conn.log
450	wheeler235	1546743516.560	    61.897	0	0	0	0	./wrapper1.sh \[-3.4,3.2,450\] > conn.log
451	wheeler240	1546743517.032	    61.799	0	0	0	0	./wrapper1.sh \[-3.4,3.4,451\] > conn.log
449	wheeler237	1546743516.422	    63.203	0	0	0	0	./wrapper1.sh \[-3.4,3.0,449\] > conn.log
453	wheeler228	1546743575.295	    61.971	0	0	0	0	./wrapper1.sh \[-3.4,3.8,453\] > conn.log
452	wheeler232	1546743575.102	    62.213	0	0	0	0	./wrapper1.sh \[-3.4,3.6,452\] > conn.log
454	wheeler239	1546743575.350	    62.284	0	0	0	0	./wrapper1.sh \[-3.4,4.0,454\] > conn.log
456	wheeler230	1546743576.360	    62.668	0	0	0	0	./wrapper1.sh \[-3.4,4.4,456\] > conn.log
455	wheeler246	1546743576.306	    63.625	0	0	0	0	./wrapper1.sh \[-3.4,4.2,455\] > conn.log
457	wheeler236	1546743577.700	    62.389	0	0	0	0	./wrapper1.sh \[-3.4,4.6,457\] > conn.log
461	wheeler240	1546743578.843	    61.812	0	0	0	0	./wrapper1.sh \[-3.2,-4.8,461\] > conn.log
458	wheeler231	1546743578.351	    62.569	0	0	0	0	./wrapper1.sh \[-3.4,4.8,458\] > conn.log
460	wheeler235	1546743578.467	    62.503	0	0	0	0	./wrapper1.sh \[-3.2,-5.0,460\] > conn.log
462	wheeler237	1546743579.637	    61.454	0	0	0	0	./wrapper1.sh \[-3.2,-4.6,462\] > conn.log
459	wheeler233	1546743578.429	    64.167	0	0	0	0	./wrapper1.sh \[-3.4,5.0,459\] > conn.log
463	wheeler228	1546743637.280	    61.068	0	0	0	0	./wrapper1.sh \[-3.2,-4.4,463\] > conn.log
464	wheeler232	1546743637.328	    61.960	0	0	0	0	./wrapper1.sh \[-3.2,-4.2,464\] > conn.log
465	wheeler239	1546743637.647	    63.009	0	0	0	0	./wrapper1.sh \[-3.2,-4.0,465\] > conn.log
469	wheeler240	1546743640.667	    60.442	0	0	0	0	./wrapper1.sh \[-3.2,-3.2,469\] > conn.log
467	wheeler246	1546743639.943	    61.250	0	0	0	0	./wrapper1.sh \[-3.2,-3.6,467\] > conn.log
466	wheeler230	1546743639.041	    62.393	0	0	0	0	./wrapper1.sh \[-3.2,-3.8,466\] > conn.log
471	wheeler235	1546743640.982	    61.212	0	0	0	0	./wrapper1.sh \[-3.2,-2.8,471\] > conn.log
468	wheeler236	1546743640.102	    62.105	0	0	0	0	./wrapper1.sh \[-3.2,-3.4,468\] > conn.log
470	wheeler231	1546743640.931	    61.898	0	0	0	0	./wrapper1.sh \[-3.2,-3.0,470\] > conn.log
472	wheeler237	1546743641.104	    62.748	0	0	0	0	./wrapper1.sh \[-3.2,-2.6,472\] > conn.log
473	wheeler233	1546743642.608	    61.957	0	0	0	0	./wrapper1.sh \[-3.2,-2.4,473\] > conn.log
474	wheeler228	1546743698.366	    58.853	0	0	0	0	./wrapper1.sh \[-3.2,-2.2,474\] > conn.log
477	wheeler240	1546743701.121	    59.907	0	0	0	0	./wrapper1.sh \[-3.2,-1.6,477\] > conn.log
476	wheeler239	1546743700.669	    60.903	0	0	0	0	./wrapper1.sh \[-3.2,-1.8,476\] > conn.log
479	wheeler230	1546743701.446	    61.203	0	0	0	0	./wrapper1.sh \[-3.2,-1.2,479\] > conn.log
478	wheeler246	1546743701.206	    61.697	0	0	0	0	./wrapper1.sh \[-3.2,-1.4,478\] > conn.log
475	wheeler232	1546743699.301	    64.044	0	0	0	0	./wrapper1.sh \[-3.2,-2.0,475\] > conn.log
481	wheeler236	1546743702.219	    61.377	0	0	0	0	./wrapper1.sh \[-3.2,-0.8,481\] > conn.log
480	wheeler235	1546743702.207	    61.980	0	0	0	0	./wrapper1.sh \[-3.2,-1.0,480\] > conn.log
482	wheeler231	1546743702.841	    61.411	0	0	0	0	./wrapper1.sh \[-3.2,-0.6,482\] > conn.log
